ratings_and_offers_id,ulta_id,rating,no_of_reviews,options,offers,date
3999,3999,4.90,27.0,,,08/23/2020
4000,4000,4.50,21.0,,,08/23/2020
4001,4001,3.80,224.0,,,08/23/2020
4002,4002,4.60,65.0,,,08/23/2020
4003,4003,4.00,20.0,,,08/23/2020
4004,4004,4.40,22.0,,,08/23/2020
4005,4005,4.60,159.0,,,08/23/2020
4006,4006,4.60,14.0,,,08/23/2020
4007,4007,4.10,71.0,,,08/23/2020
4008,4008,4.60,27.0,,,08/23/2020
4009,4009,5.00,5.0,,,08/23/2020
4010,4010,5.00,19.0,,,08/23/2020
4011,4011,4.60,30.0,,,08/23/2020
4012,4012,4.50,11.0,,,08/23/2020
4013,4013,4.90,20.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4014,4014,4.90,7.0,,,08/23/2020
4015,4015,5.00,1.0,,,08/23/2020
4016,4016,4.40,248.0,,,08/23/2020
4017,4017,4.70,47.0,,,08/23/2020
4018,4018,4.60,118.0,,,08/23/2020
4019,4019,4.20,13.0,,,08/23/2020
4020,4020,4.50,83.0,,,08/23/2020
4021,4021,4.70,3.0,,,08/23/2020
4022,4022,4.20,154.0,,,08/23/2020
4023,4023,4.70,184.0,,,08/23/2020
4024,4024,4.50,15.0,,,08/23/2020
4025,4025,4.60,128.0,,,08/23/2020
4026,4026,4.80,14.0,,,08/23/2020
4027,4027,4.60,119.0,,,08/23/2020
4028,4028,4.60,121.0,,,08/23/2020
4029,4029,3.60,39.0,,,08/23/2020
4030,4030,4.70,84.0,,,08/23/2020
4031,4031,4.60,5.0,,,08/23/2020
4032,4032,4.60,725.0,,,08/23/2020
4033,4033,4.60,119.0,,,08/23/2020
4034,4034,3.90,15.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4035,4035,4.40,16.0,,,08/23/2020
4036,4036,5.00,2.0,,Free Gift with Purchase!,08/23/2020
4037,4037,4.60,44.0,,,08/23/2020
4038,4038,4.30,116.0,,,08/23/2020
4039,4039,4.20,89.0,,,08/23/2020
4040,4040,4.60,109.0,,,08/23/2020
4041,4041,0,,,,08/23/2020
4042,4042,4.60,56.0,,,08/23/2020
4043,4043,4.60,14.0,,,08/23/2020
4044,4044,5.00,2.0,,Free Gift with Purchase!,08/23/2020
4045,4045,4.50,4.0,,,08/23/2020
4046,4046,0,,,,08/23/2020
4047,4047,0,,,Free Gift with Purchase!,08/23/2020
4048,4048,5.00,1.0,,,08/23/2020
4049,4049,5.00,2.0,,,08/23/2020
4050,4050,4.90,7.0,,,08/23/2020
4051,4051,0,,,,08/23/2020
4052,4052,4.60,7.0,,,08/23/2020
4053,4053,5.00,1.0,,Free Gift with Purchase!,08/23/2020
4054,4054,3.00,3.0,,,08/23/2020
4055,4055,0,,,,08/23/2020
4056,4056,0,,,Free Gift with Purchase!,08/23/2020
4057,4057,0,,,,08/23/2020
4058,4058,4.50,87.0,28 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4059,4059,4.50,879.0,37 Colors,,08/23/2020
4060,4060,4.50,365.0,45 Colors,,08/23/2020
4061,4061,4.50,3764.0,16 Colors,,08/23/2020
4062,4062,4.00,138.0,9 Colors,,08/23/2020
4063,4063,4.20,2007.0,23 Colors,,08/23/2020
4064,4064,4.30,1130.0,23 Colors,,08/23/2020
4065,4065,4.60,5510.0,23 Colors,,08/23/2020
4066,4066,3.80,239.0,30 Colors,,08/23/2020
4067,4067,4.10,1559.0,17 Colors,,08/23/2020
4068,4068,4.30,3178.0,14 Colors,,08/23/2020
4069,4069,4.30,173.0,16 Colors,,08/23/2020
4070,4070,4.60,792.0,29 Colors,,08/23/2020
4071,4071,4.30,356.0,24 Colors,,08/23/2020
4072,4072,4.20,635.0,11 Colors,,08/23/2020
4073,4073,4.30,11391.0,22 Colors,,08/23/2020
4074,4074,4.30,4949.0,35 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4075,4075,4.10,18.0,4 Colors,,08/23/2020
4076,4076,4.60,412.0,30 Colors,,08/23/2020
4077,4077,4.60,5510.0,19 Colors,,08/23/2020
4078,4078,4.40,77.0,14 Colors,,08/23/2020
4079,4079,3.70,107.0,11 Colors,,08/23/2020
4080,4080,4.40,12.0,5 Colors,,08/23/2020
4081,4081,4.20,266.0,18 Colors,,08/23/2020
4082,4082,4.20,715.0,35 Colors,,08/23/2020
4083,4083,4.00,222.0,8 Colors,,08/23/2020
4084,4084,4.40,194.0,6 Colors,,08/23/2020
4085,4085,4.40,783.0,,,08/23/2020
4086,4086,4.50,497.0,15 Colors,,08/23/2020
4087,4087,4.70,175.0,24 Colors,,08/23/2020
4088,4088,4.30,72.0,6 Colors,,08/23/2020
4089,4089,3.40,562.0,29 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4090,4090,4.30,299.0,36 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
4091,4091,4.10,584.0,12 Colors,,08/23/2020
4092,4092,3.30,32.0,6 Colors,,08/23/2020
4093,4093,4.60,5510.0,9 Colors,,08/23/2020
4094,4094,4.00,630.0,6 Colors,,08/23/2020
4095,4095,4.40,1415.0,14 Colors,,08/23/2020
4096,4096,4.20,86.0,35 Colors,,08/23/2020
4097,4097,4.00,94.0,10 Colors,,08/23/2020
4098,4098,4.40,581.0,17 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4099,4099,4.10,58.0,6 Colors,,08/23/2020
4100,4100,4.60,427.0,7 Colors,,08/23/2020
4101,4101,4.70,1432.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4102,4102,3.90,7715.0,24 Colors,,08/23/2020
4103,4103,4.00,96.0,12 Colors,,08/23/2020
4104,4104,4.30,477.0,14 Colors,,08/23/2020
4105,4105,4.50,276.0,14 Colors,,08/23/2020
4106,4106,4.20,1981.0,44 Colors,,08/23/2020
4107,4107,4.10,66.0,6 Colors,,08/23/2020
4108,4108,4.20,93.0,15 Colors,,08/23/2020
4109,4109,4.40,138.0,18 Colors,,08/23/2020
4110,4110,4.40,114.0,4 Colors,,08/23/2020
4111,4111,4.50,396.0,24 Colors,,08/23/2020
4112,4112,4.40,397.0,11 Colors,Free Gift with Purchase!,08/23/2020
4113,4113,4.50,244.0,20 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4114,4114,4.40,95.0,12 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
4115,4115,4.30,81.0,5 Colors,,08/23/2020
4116,4116,4.20,157.0,5 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4117,4117,4.10,54.0,25 Colors,,08/23/2020
4118,4118,4.60,263.0,3 Colors,,08/23/2020
4119,4119,4.50,1525.0,25 Colors,,08/23/2020
4120,4120,4.30,1173.0,33 Colors,,08/23/2020
4121,4121,4.00,68.0,20 Colors,,08/23/2020
4122,4122,4.30,6167.0,24 Colors,,08/23/2020
4123,4123,4.20,5.0,,5 for $25!,08/23/2020
4124,4124,4.00,185.0,19 Colors,,08/23/2020
4125,4125,4.60,5510.0,2 Colors,,08/23/2020
4126,4126,4.30,1142.0,10 Colors,,08/23/2020
4127,4127,4.80,35.0,6 Colors,,08/23/2020
4128,4128,4.60,468.0,9 Colors,,08/23/2020
4129,4129,4.00,6104.0,17 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4130,4130,4.50,733.0,18 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4131,4131,4.40,41.0,16 Colors,,08/23/2020
4132,4132,4.40,118.0,9 Colors,,08/23/2020
4133,4133,4.20,84.0,16 Colors,,08/23/2020
4134,4134,4.40,917.0,12 Colors,,08/23/2020
4135,4135,4.20,17.0,4 Colors,,08/23/2020
4136,4136,4.90,55.0,17 Colors,,08/23/2020
4137,4137,4.50,98.0,5 Colors,,08/23/2020
4138,4138,4.20,233.0,,,08/23/2020
4139,4139,4.20,99.0,,,08/23/2020
4140,4140,4.20,369.0,13 Colors,,08/23/2020
4141,4141,4.20,292.0,9 Colors,,08/23/2020
4142,4142,3.80,332.0,,,08/23/2020
4143,4143,4.50,276.0,14 Colors,,08/23/2020
4144,4144,4.30,4408.0,23 Colors,,08/23/2020
4145,4145,4.70,39.0,16 Colors,,08/23/2020
4146,4146,4.10,507.0,16 Colors,,08/23/2020
4147,4147,4.10,999.0,10 Colors,,08/23/2020
4148,4148,4.30,589.0,12 Colors,,08/23/2020
4149,4149,4.50,19.0,24 Colors,,08/23/2020
4150,4150,4.30,919.0,34 Colors,,08/23/2020
4151,4151,3.90,79.0,5 Colors,,08/23/2020
4152,4152,4.20,349.0,24 Colors,,08/23/2020
4153,4153,4.40,1415.0,28 Colors,,08/23/2020
4154,4154,4.20,128.0,11 Colors,,08/23/2020
4155,4155,4.70,1083.0,13 Colors,,08/23/2020
4156,4156,4.20,29.0,,,08/23/2020
4157,4157,4.20,213.0,12 Colors,,08/23/2020
4158,4158,3.80,11.0,,,08/23/2020
4159,4159,4.40,100.0,12 Colors,,08/23/2020
4160,4160,4.70,103.0,20 Colors,,08/23/2020
4161,4161,4.70,26.0,,,08/23/2020
4162,4162,4.10,1401.0,11 Colors,,08/23/2020
4163,4163,4.20,72.0,8 Colors,,08/23/2020
4164,4164,4.10,42.0,10 Colors,,08/23/2020
4165,4165,4.70,14.0,,,08/23/2020
4166,4166,4.30,312.0,3 Colors,,08/23/2020
4167,4167,4.40,15.0,4 Colors,,08/23/2020
4168,4168,4.40,307.0,9 Colors,,08/23/2020
4169,4169,4.50,873.0,9 Colors,,08/23/2020
4170,4170,3.80,12.0,6 Colors,,08/23/2020
4171,4171,4.20,66.0,9 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4172,4172,4.40,277.0,19 Colors,,08/23/2020
4173,4173,4.40,8.0,20 Colors,,08/23/2020
4174,4174,4.20,357.0,12 Colors,,08/23/2020
4175,4175,3.80,138.0,20 Colors,,08/23/2020
4176,4176,4.50,38.0,14 Colors,,08/23/2020
4177,4177,4.00,173.0,,,08/23/2020
4178,4178,4.50,397.0,16 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4179,4179,3.90,986.0,7 Colors,,08/23/2020
4180,4180,4.20,50.0,12 Colors,,08/23/2020
4181,4181,4.20,30.0,8 Colors,,08/23/2020
4182,4182,4.00,64.0,10 Colors,,08/23/2020
4183,4183,4.30,523.0,5 Colors,,08/23/2020
4184,4184,4.50,57.0,10 Colors,,08/23/2020
4185,4185,4.10,52.0,12 Colors,,08/23/2020
4186,4186,4.70,14.0,6 Colors,,08/23/2020
4187,4187,4.00,811.0,5 Colors,,08/23/2020
4188,4188,4.40,69.0,3 Colors,,08/23/2020
4189,4189,3.80,5.0,9 Colors,,08/23/2020
4190,4190,4.40,14.0,,,08/23/2020
4191,4191,4.40,192.0,12 Colors,,08/23/2020
4192,4192,4.10,9.0,,,08/23/2020
4193,4193,3.40,12.0,9 Colors,,08/23/2020
4194,4194,3.60,174.0,5 Colors,,08/23/2020
4195,4195,4.10,112.0,,,08/23/2020
4196,4196,4.60,242.0,3 Colors,,08/23/2020
4197,4197,4.70,2933.0,9 Colors,,08/23/2020
4198,4198,4.30,1241.0,18 Colors,,08/23/2020
4199,4199,4.40,51.0,6 Colors,,08/23/2020
4200,4200,3.00,3.0,4 Colors,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
4201,4201,4.20,62.0,12 Colors,,08/23/2020
4202,4202,3.60,2599.0,,,08/23/2020
4203,4203,4.50,91.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4204,4204,5.00,2.0,4 Colors,,08/23/2020
4205,4205,3.60,352.0,3 Colors,,08/23/2020
4206,4206,4.40,109.0,,,08/23/2020
4207,4207,4.30,156.0,,,08/23/2020
4208,4208,3.50,77.0,8 Colors,,08/23/2020
4209,4209,3.30,23.0,,,08/23/2020
4210,4210,2.40,16.0,3 Colors,,08/23/2020
4211,4211,4.40,39.0,10 Colors,Free Gift with Purchase!,08/23/2020
4212,4212,4.10,95.0,8 Colors,,08/23/2020
4213,4213,3.50,22.0,3 Colors,,08/23/2020
4214,4214,3.70,10.0,30 Colors,,08/23/2020
4215,4215,4.50,452.0,8 Colors,,08/23/2020
4216,4216,4.40,160.0,2 Colors,,08/23/2020
4217,4217,4.00,69.0,8 Colors,,08/23/2020
4218,4218,4.60,43.0,10 Colors,,08/23/2020
4219,4219,4.60,458.0,8 Colors,,08/23/2020
4220,4220,5.00,3.0,5 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4221,4221,4.70,793.0,6 Scents,,08/23/2020
4222,4222,4.50,306.0,13 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4223,4223,4.10,47.0,7 Colors,,08/23/2020
4224,4224,4.30,376.0,,,08/23/2020
4225,4225,5.00,6.0,6 Colors,,08/23/2020
4226,4226,3.70,1484.0,7 Scents,,08/23/2020
4227,4227,3.70,92.0,20 Colors,,08/23/2020
4228,4228,3.80,219.0,16 Colors,,08/23/2020
4229,4229,3.70,668.0,8 Colors,,08/23/2020
4230,4230,4.40,339.0,,,08/23/2020
4231,4231,4.40,381.0,7 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4232,4232,3.70,69.0,12 Colors,,08/23/2020
4233,4233,4.80,169.0,,,08/23/2020
4234,4234,4.50,224.0,,,08/23/2020
4235,4235,3.50,56.0,4 Colors,,08/23/2020
4236,4236,4.30,258.0,4 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4237,4237,4.40,120.0,9 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4238,4238,4.20,19.0,4 Colors,,08/23/2020
4239,4239,4.40,48.0,,,08/23/2020
4240,4240,3.70,70.0,11 Colors,,08/23/2020
4241,4241,4.00,67.0,11 Colors,,08/23/2020
4242,4242,3.40,114.0,,,08/23/2020
4243,4243,4.10,8.0,5 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4244,4244,5.00,1.0,8 Colors,,08/23/2020
4245,4245,5.00,1.0,,,08/23/2020
4246,4246,3.10,124.0,7 Colors,,08/23/2020
4247,4247,4.40,28.0,,,08/23/2020
4248,4248,4.50,404.0,,,08/23/2020
4249,4249,4.50,176.0,,,08/23/2020
4250,4250,4.20,556.0,3 Colors,,08/23/2020
4251,4251,4.40,22.0,12 Colors,,08/23/2020
4252,4252,4.80,6.0,4 Colors,,08/23/2020
4253,4253,4.50,12.0,15 Colors,,08/23/2020
4254,4254,5.00,1.0,,,08/23/2020
4255,4255,3.20,30.0,6 Colors,,08/23/2020
4256,4256,4.70,152.0,6 Scents,,08/23/2020
4257,4257,4.00,74.0,4 Colors,,08/23/2020
4258,4258,4.30,149.0,,,08/23/2020
4259,4259,4.60,864.0,15 Scents,,08/23/2020
4260,4260,3.20,20.0,6 Colors,,08/23/2020
4261,4261,4.60,14.0,33 Colors,,08/23/2020
4262,4262,3.50,131.0,4 Colors,,08/23/2020
4263,4263,4.90,16.0,,,08/23/2020
4264,4264,4.60,514.0,5 Colors,,08/23/2020
4265,4265,4.00,84.0,,,08/23/2020
4266,4266,4.70,3.0,,,08/23/2020
4267,4267,4.60,642.0,5 Colors,,08/23/2020
4268,4268,3.60,56.0,4 Scents,,08/23/2020
4269,4269,4.30,74.0,4 Colors,,08/23/2020
4270,4270,3.90,42.0,,,08/23/2020
4271,4271,4.50,243.0,8 Colors,,08/23/2020
4272,4272,4.80,16.0,5 Colors,,08/23/2020
4273,4273,4.40,13.0,6 Colors,,08/23/2020
4274,4274,3.70,27.0,,,08/23/2020
4275,4275,3.60,5.0,,,08/23/2020
4276,4276,4.30,94.0,,,08/23/2020
4277,4277,4.40,136.0,8 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4278,4278,4.70,23.0,5 Colors,Free Gift with Purchase!,08/23/2020
4279,4279,4.50,165.0,,,08/23/2020
4280,4280,4.50,929.0,3 Colors,,08/23/2020
4281,4281,3.70,3.0,,,08/23/2020
4282,4282,4.40,113.0,,,08/23/2020
4283,4283,4.50,72.0,6 Scents,,08/23/2020
4284,4284,4.40,107.0,,,08/23/2020
4285,4285,4.00,76.0,,,08/23/2020
4286,4286,4.70,53.0,,,08/23/2020
4287,4287,4.60,7.0,,,08/23/2020
4288,4288,4.10,22.0,4 Scents,,08/23/2020
4289,4289,4.30,79.0,,,08/23/2020
4290,4290,4.60,73.0,2 Colors,,08/23/2020
4291,4291,4.30,79.0,,,08/23/2020
4292,4292,4.80,105.0,,,08/23/2020
4293,4293,4.40,8.0,,,08/23/2020
4294,4294,4.50,243.0,6 Colors,Free Gift with Purchase!,08/23/2020
4295,4295,3.90,53.0,,,08/23/2020
4296,4296,4.30,487.0,,,08/23/2020
4297,4297,4.30,39.0,3 Scents,,08/23/2020
4298,4298,4.30,67.0,3 Colors,,08/23/2020
4299,4299,5.00,2.0,,,08/23/2020
4300,4300,4.70,144.0,,,08/23/2020
4301,4301,3.80,85.0,5 Colors,,08/23/2020
4302,4302,4.60,54.0,,,08/23/2020
4303,4303,4.50,32.0,,,08/23/2020
4304,4304,5.00,1.0,,,08/23/2020
4305,4305,3.60,5.0,,,08/23/2020
4306,4306,4.20,42.0,,,08/23/2020
4307,4307,4.50,28.0,,,08/23/2020
4308,4308,3.70,19.0,5 Colors,,08/23/2020
4309,4309,4.40,33.0,4 Colors,,08/23/2020
4310,4310,5.00,3.0,5 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
4311,4311,4.00,25.0,,,08/23/2020
4312,4312,4.50,32.0,,,08/23/2020
4313,4313,4.10,29.0,4 Scents,,08/23/2020
4314,4314,4.80,1972.0,,,08/23/2020
4315,4315,4.20,60.0,6 Colors,,08/23/2020
4316,4316,3.50,32.0,,,08/23/2020
4317,4317,4.50,8.0,,,08/23/2020
4318,4318,2.50,15.0,3 Colors,,08/23/2020
4319,4319,3.00,4.0,,,08/23/2020
4320,4320,4.50,15.0,,,08/23/2020
4321,4321,4.50,55.0,3 Colors,,08/23/2020
4322,4322,3.60,42.0,2 Scents,,08/23/2020
4323,4323,4.60,32.0,,,08/23/2020
4324,4324,4.50,15.0,,,08/23/2020
4325,4325,4.60,19.0,,,08/23/2020
4326,4326,4.50,32.0,,,08/23/2020
4327,4327,4.20,69.0,4 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
4328,4328,4.50,44.0,,,08/23/2020
4329,4329,4.30,80.0,,,08/23/2020
4330,4330,4.80,51.0,4 Scents,,08/23/2020
4331,4331,4.40,54.0,,,08/23/2020
4332,4332,4.50,19.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4333,4333,4.60,5.0,,,08/23/2020
4334,4334,4.60,23.0,,,08/23/2020
4335,4335,4.00,23.0,5 Scents,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
4336,4336,4.30,13.0,,,08/23/2020
4337,4337,4.00,2.0,,,08/23/2020
4338,4338,4.70,9.0,5 Colors,,08/23/2020
4339,4339,4.70,10.0,,,08/23/2020
4340,4340,3.70,16.0,,,08/23/2020
4341,4341,4.50,32.0,,,08/23/2020
4342,4342,5.00,1.0,,,08/23/2020
4343,4343,4.70,26.0,,,08/23/2020
4344,4344,4.10,8.0,,,08/23/2020
4345,4345,4.50,4.0,3 Colors,,08/23/2020
4346,4346,2.40,18.0,,,08/23/2020
4347,4347,4.60,304.0,5 Colors,,08/23/2020
4348,4348,3.30,81.0,,,08/23/2020
4349,4349,4.50,32.0,,,08/23/2020
4350,4350,4.30,4.0,,,08/23/2020
4351,4351,4.10,29.0,,,08/23/2020
4352,4352,3.40,13.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4353,4353,4.00,23.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4354,4354,3.80,706.0,2 Colors,,08/23/2020
4355,4355,4.20,20.0,3 Scents,,08/23/2020
4356,4356,4.60,8.0,,,08/23/2020
4357,4357,2.90,102.0,,,08/23/2020
4358,4358,4.70,11.0,,,08/23/2020
4359,4359,4.70,38.0,,,08/23/2020
4360,4360,4.90,17.0,,,08/23/2020
4361,4361,5.00,1.0,,,08/23/2020
4362,4362,4.40,10.0,,,08/23/2020
4363,4363,4.70,78.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4364,4364,2.80,21.0,,,08/23/2020
4365,4365,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4366,4366,5.00,1.0,,,08/23/2020
4367,4367,0,,,Free Gift with Purchase!,08/23/2020
4368,4368,3.30,249.0,,,08/23/2020
4369,4369,4.30,9.0,,,08/23/2020
4370,4370,4.50,2.0,,Free Gift with Purchase!,08/23/2020
4371,4371,3.70,3.0,,,08/23/2020
4372,4372,4.20,93.0,,,08/23/2020
4373,4373,4.50,87.0,,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
4374,4374,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4375,4375,3.70,66.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4376,4376,4.30,13.0,,,08/23/2020
4377,4377,4.00,4.0,,,08/23/2020
4378,4378,2.00,4.0,,,08/23/2020
4379,4379,0,,,,08/23/2020
4380,4380,4.40,56.0,,,08/23/2020
4381,4381,3.70,13.0,,,08/23/2020
4382,4382,4.10,212.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4383,4383,2.20,5.0,,,08/23/2020
4384,4384,4.50,4.0,,,08/23/2020
4385,4385,2.40,16.0,,,08/23/2020
4386,4386,3.50,6.0,,5 for $25!,08/23/2020
4387,4387,4.90,69.0,,,08/23/2020
4388,4388,4.20,44.0,,,08/23/2020
4389,4389,3.60,12.0,,,08/23/2020
4390,4390,2.90,15.0,,,08/23/2020
4391,4391,2.70,23.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4392,4392,4.30,35.0,,,08/23/2020
4393,4393,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4394,4394,4.60,26.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4395,4395,0,,,,08/23/2020
4396,4396,5.00,4.0,,,08/23/2020
4397,4397,4.00,12.0,,,08/23/2020
4398,4398,5.00,2.0,,,08/23/2020
4399,4399,2.40,354.0,,,08/23/2020
4400,4400,4.10,26.0,,,08/23/2020
4401,4401,5.00,5.0,,,08/23/2020
4402,4402,4.40,7.0,,Free Gift with Purchase!,08/23/2020
4403,4403,3.70,49.0,,,08/23/2020
4404,4404,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4405,4405,4.50,44.0,,,08/23/2020
4406,4406,4.30,149.0,,,08/23/2020
4407,4407,4.10,144.0,,,08/23/2020
4408,4408,4.20,47.0,,,08/23/2020
4409,4409,4.80,22.0,,,08/23/2020
4410,4410,3.20,103.0,,,08/23/2020
4411,4411,3.20,22.0,,,08/23/2020
4412,4412,4.40,7.0,,,08/23/2020
4413,4413,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4414,4414,4.40,65.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4415,4415,3.80,5.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4416,4416,4.40,7.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4417,4417,3.30,3.0,,,08/23/2020
4418,4418,3.60,10.0,,,08/23/2020
4419,4419,4.70,35.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4420,4420,0,,,,08/23/2020
4421,4421,4.50,2.0,,,08/23/2020
4422,4422,5.00,2.0,,,08/23/2020
4423,4423,4.00,102.0,,,08/23/2020
4424,4424,4.70,6.0,,,08/23/2020
4425,4425,3.40,23.0,,,08/23/2020
4426,4426,2.00,4.0,,,08/23/2020
4427,4427,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4428,4428,5.00,2.0,,Free Gift with Purchase!,08/23/2020
4429,4429,5.00,2.0,,,08/23/2020
4430,4430,5.00,1.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4431,4431,0,,,,08/23/2020
4432,4432,5.00,3.0,,,08/23/2020
4433,4433,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4434,4434,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4435,4435,2.80,5.0,,,08/23/2020
4436,4436,4.80,10.0,,,08/23/2020
4437,4437,3.00,3.0,,,08/23/2020
4438,4438,4.00,6.0,,,08/23/2020
4439,4439,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
4440,4440,4.70,126.0,,,08/23/2020
4441,4441,2.30,4.0,,,08/23/2020
4442,4442,4.20,5.0,,,08/23/2020
4443,4443,3.30,9.0,,,08/23/2020
4444,4444,0,,,,08/23/2020
4445,4445,2.00,4.0,,,08/23/2020
4446,4446,3.80,40.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
4447,4447,0,,,,08/23/2020
4448,4448,5.00,1.0,3 Colors,,08/23/2020
4449,4449,0,,,,08/23/2020
4450,4450,4.30,17.0,,,08/23/2020
4451,4451,1.10,8.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4452,4452,5.00,7.0,,,08/23/2020
4453,4453,2.00,2.0,,"Buy 1, get 1 at 50% off!",08/23/2020
4454,4454,4.00,2.0,,,08/23/2020
4455,4455,4.70,13.0,,,08/23/2020
4456,4456,4.30,4.0,,Free Gift with Purchase!,08/23/2020
4457,4457,5.00,3.0,,,08/23/2020
4458,4458,5.00,7.0,,,08/23/2020
4459,4459,3.40,7.0,,,08/23/2020
4460,4460,3.60,19.0,,,08/23/2020
4461,4461,3.50,2.0,,,08/23/2020
4462,4462,4.00,3.0,,Free Gift with Purchase!,08/23/2020
4463,4463,3.40,5.0,,,08/23/2020
4464,4464,0,,,"Buy 1, get 1 at 50% off!",08/23/2020
