,ratings_and_offers_id,price_string,option,price
4544,4681,$49.00 ,,49.0
4545,4682,$29.00 ,,29.0
4546,4683,$95.00 ,,95.0
4547,4684,$65.00 ,,65.0
4548,4685,$18.00 ,,18.0
4549,4686,$12.99 ,,12.99
4550,4687,$42.00 ,,42.0
4551,4688,$55.00 ,,55.0
4552,4689,$14.99 ,,14.99
4553,4690,$24.99 ,,24.99
4554,4691,$23.00 ,,23.0
4555,4692,$48.00 ,,48.0
4556,4693,$55.00 ,,55.0
4557,4694,$19.99 ,,19.99
4558,4695,$16.00 ,7 Colors,16.0
4559,4696,$21.00 ,100 Colors,21.0
4560,4697,$5.00 ,23 Colors,5.0
4561,4698,$29.00 ,5 Colors,29.0
4562,4699,$10.00 ,4 Colors,10.0
4563,4700,$20.00 ,20 Colors,20.0
4564,4701,$17.50 ,20 Colors,17.5
4565,4702,$9.00 ,6 Colors,9.0
4566,4703,$6.50 ,22 Colors,6.5
4567,4704,$21.00 ,19 Colors,21.0
4568,4705,$8.00 ,10 Colors,8.0
4569,4706,$14.00 ,,14.0
4570,4707,$3.29 ,13 Colors,3.29
4571,4708,$29.00 ,,29.0
4572,4709,$16.00 ,16 Colors,16.0
4573,4710,$26.00 ,7 Colors,26.0
4574,4711,$23.00 ,,23.0
4575,4712,$8.99 ,12 Colors,8.99
4576,4713,$21.00 ,4 Colors,21.0
4577,4714,$9.00 ,14 Colors,9.0
4578,4715,$13.00 ,3 Colors,13.0
4579,4716,$7.00 ,6 Colors,7.0
4580,4717,$18.50 ,,18.5
4581,4718,$8.99 ,10 Colors,8.99
4582,4719,$10.00 ,,10.0
4583,4720,$20.00 ,11 Colors,20.0
4584,4721,$18.00 ,,18.0
4585,4722,$18.00 ,23 Colors,18.0
4586,4723,$7.00 ,11 Colors,7.0
4587,4724,$24.00 ,11 Colors,24.0
4588,4725,$9.00 ,12 Colors,9.0
4589,4726,$20.00 ,2 Colors,20.0
4590,4727,$17.50 ,,17.5
4591,4728,$8.00 ,4 Colors,8.0
4592,4729,$3.00 ,7 Colors,3.0
4593,4730,$17.00 ,20 Colors,17.0
4594,4731,$18.50 ,4 Colors,18.5
4595,4732,$17.00 ,6 Colors,17.0
4596,4733,$17.50 ,7 Colors,17.5
4597,4734,$21.00 ,,21.0
4598,4735,$10.00 ,6 Colors,10.0
4599,4736,$19.50 ,16 Colors,19.5
4600,4737,$13.00 ,4 Colors,13.0
4601,4738,$18.00 ,,18.0
4602,4739,$9.00 ,6 Colors,9.0
4603,4740,$19.00 ,10 Colors,19.0
4604,4741,$19.00 ,,19.0
4605,4742,$18.00 ,3 Colors,18.0
4606,4743,$28.00 ,5 Colors,28.0
4607,4744,$12.00 ,2 Colors,12.0
4608,4745,$6.00 ,5 Colors,6.0
4609,4746,$15.00 ,3 Colors,15.0
4610,4747,$8.99 ,12 Colors,8.99
4611,4748,$5.99 ,,5.99
4612,4749,$26.00 ,24 Colors,26.0
4613,4750,$3.99 ,6 Colors,3.99
4614,4751,$7.00 ,4 Colors,7.0
4615,4752,$12.00 ,3 Colors,12.0
4616,4753,$5.00 ,2 Colors,5.0
4617,4754,$7.50 ,9 Colors,7.5
4618,4755,$8.49 ,5 Colors,8.49
4619,4756,$20.00 ,14 Colors,20.0
4620,4757,$23.00 ,16 Colors,23.0
4621,4758,$15.00 ,13 Colors,15.0
4622,4759,$4.99 ,,4.99
4623,4760,$14.00 ,,14.0
4624,4761,$9.00 ,6 Colors,9.0
4625,4762,$20.00 ,5 Colors,20.0
4626,4763,$22.00 ,11 Colors,22.0
4627,4764,$10.00 ,5 Colors,10.0
4628,4765,$11.99 ,4 Colors,11.99
4629,4766,$15.00 ,,15.0
4630,4767,$28.00 ,15 Colors,28.0
4631,4768,$22.00 ,9 Colors,22.0
4632,4769,$24.00 ,9 Colors,24.0
4633,4770,$5.99 ,,5.99
4634,4771,$11.76 ,5 Colors,11.76
4635,4772,$26.00 ,3 Colors,26.0
4636,4773,$5.99 ,6 Colors,5.99
4637,4774,$12.00 ,5 Colors,12.0
4638,4775,$9.99 ,6 Colors,9.99
4639,4776,$22.00 ,8 Colors,22.0
4640,4777,$15.00 ,,15.0
4641,4778,$26.00 ,,26.0
4642,4779,$12.60 ,,12.6
4643,4781,$5.00 ,3 Colors,5.0
4644,4782,$15.00 ,6 Colors,15.0
4645,4783,$12.00 ,,12.0
4646,4784,$21.00 ,4 Colors,21.0
4647,4785,$20.00 ,9 Colors,20.0
4648,4786,$7.00 ,12 Colors,7.0
4649,4788,$26.00 ,4 Colors,26.0
4650,4789,$15.00 ,,15.0
4651,4790,$8.49 ,7 Colors,8.49
4652,4791,$9.00 ,,9.0
4653,4792,$19.00 ,10 Colors,19.0
4654,4793,$7.99 ,3 Colors,7.99
4655,4794,$28.00 ,10 Colors,28.0
4656,4795,$3.99 ,,3.99
4657,4796,$4.99 ,2 Scents,4.99
4658,4797,$25.00 ,,25.0
4659,4798,$39.95 ,,39.95
4660,4799,$6.00 ,8 Scents,6.0
4661,4800,$7.50 ,9 Colors,7.5
4662,4801,$3.50 ,,3.5
4663,4802,$17.00 ,5 Colors,17.0
4664,4803,$5.99 ,6 Colors,5.99
4665,4804,$10.00 ,4 Colors,10.0
4666,4805,$20.00 ,,20.0
4667,4806,$3.29 ,,3.29
4668,4807,$7.50 ,9 Colors,7.5
4669,4808,$16.95 ,,16.95
4670,4809,$20.00 ,12 Colors,20.0
4671,4810,$8.00 ,10 Colors,8.0
4672,4811,$16.00 ,,16.0
4673,4812,$15.00 ,6 Colors,15.0
4674,4813,$4.99 ,,4.99
4675,4814,$6.50 ,12 Colors,6.5
4676,4815,$16.00 ,5 Colors,16.0
4677,4816,$18.00 ,,18.0
4678,4817,$16.00 ,6 Colors,16.0
4679,4818,$7.00 ,12 Colors,7.0
4680,4819,$24.00 ,6 Colors,24.0
4681,4820,$4.99 ,4 Colors,4.99
4682,4821,$6.00 ,,6.0
4683,4822,$6.00 ,,6.0
4684,4823,$5.49 ,7 Colors,5.49
4685,4824,$19.95 ,6 Colors,19.95
4686,4825,$12.60 ,2 Colors,12.6
4687,4826,$9.99 ,6 Colors,9.99
4688,4827,$15.00 ,3 Colors,15.0
4689,4828,$6.00 ,12 Colors,6.0
4690,4829,$18.00 ,6 Colors,18.0
4691,4830,$20.00 ,6 Colors,20.0
4692,4831,$8.50 ,,8.5
4693,4832,$8.99 ,3 Colors,8.99
4694,4833,$10.00 ,3 Colors,10.0
4695,4834,$5.49 ,5 Colors,5.49
4696,4836,$20.00 ,,20.0
4697,4837,$22.00 ,,22.0
4698,4838,$20.00 ,,20.0
4699,4839,$7.50 ,5 Colors,7.5
4700,4840,$7.00 ,12 Colors,7.0
4701,4841,$26.00 ,6 Colors,26.0
4702,4842,$18.00 ,7 Colors,18.0
4703,4843,$4.99 ,6 Colors,4.99
4704,4844,$18.00 ,2 Colors,18.0
4705,4845,$20.00 ,13 Colors,20.0
4706,4846,$9.00 ,3 Colors,9.0
4707,4847,$18.95 ,4 Colors,18.95
4708,4848,$14.99 ,6 Colors,14.99
4709,4849,$24.00 ,6 Colors,24.0
4710,4850,$9.00 ,,9.0
4711,4851,$5.95 ,7 Colors,5.95
4712,4852,$10.00 ,,10.0
4713,4853,$18.00 ,,18.0
4714,4854,$9.99 ,6 Colors,9.99
4715,4855,$22.00 ,2 Colors,22.0
4716,4856,$6.00 ,,6.0
4717,4857,$7.00 ,6 Colors,7.0
4718,4860,$9.99 ,,9.99
4719,4861,$10.00 ,2 Colors,10.0
4720,4862,$3.97 ,,3.97
4721,4863,$15.95 ,,15.95
4722,4864,$9.99 ,,9.99
4723,4865,$18.00 ,,18.0
4724,4866,$24.00 ,4 Colors,24.0
4725,4867,$24.00 ,17 Options,24.0
4726,4868,$24.00 ,6 Colors,24.0
4727,4869,$7.00 ,2 Colors,7.0
4728,4870,$23.00 ,,23.0
4729,4871,$8.00 ,,8.0
4730,4872,$25.00 ,,25.0
4731,4873,$8.00 ,,8.0
4732,4874,$11.99 ,,11.99
4733,4875,$14.00 ,,14.0
4734,4876,$4.00 ,,4.0
4735,4877,$6.00 ,,6.0
4736,4878,$9.95 ,,9.95
4737,4879,$11.00 ,,11.0
4738,4880,$20.00 ,,20.0
4739,4881,$3.99 ,,3.99
4740,4882,$22.00 ,,22.0
4741,4883,$20.00 ,,20.0
4742,4884,$9.99 ,,9.99
4743,4885,$4.00 ,,4.0
4744,4886,$4.00 ,,4.0
4745,4887,$4.00 ,,4.0
4746,4888,$14.00 ,,14.0
4747,4889,$149.99 ,,149.99
4748,4890,$35.00 ,,35.0
4749,4891,$7.00 ,,7.0
4750,4892,$8.00 ,,8.0
4751,4893,$18.00 ,,18.0
4752,4894,$0.99 ,,0.99
4753,4895,$4.00 ,,4.0
4754,4896,$6.00 ,,6.0
4755,4897,$30.00 ,,30.0
4756,4898,$4.99 ,,4.99
4757,4899,$8.99 ,,8.99
4758,4900,$5.99 ,,5.99
4759,4901,$13.00 ,,13.0
4760,4902,$37.00 ,,37.0
4761,4903,$6.99 ,,6.99
4762,4904,$12.00 ,,12.0
4763,4905,$37.00 ,,37.0
4764,4906,$19.99 ,,19.99
4765,4907,$20.00 ,,20.0
4766,4908,$2.49 ,,2.49
4767,4909,$11.99 ,,11.99
4768,4910,$6.00 ,,6.0
4769,4911,$12.00 ,,12.0
4770,4912,$14.00 ,,14.0
4771,4913,$20.50 ,,20.5
4772,4914,$7.99 ,,7.99
4773,4915,$12.99 ,,12.99
4774,4916,$5.99 ,,5.99
4775,4917,$15.00 ,,15.0
4776,4918,$12.00 ,,12.0
4777,4919,$11.50 ,,11.5
4778,4920,$16.00 ,,16.0
4779,4921,$1.99 ,,1.99
4780,4922,$7.99 ,,7.99
4781,4923,$25.00 ,,25.0
4782,4924,$35.00 ,,35.0
4783,4925,$18.00 ,,18.0
4784,4926,$12.99 ,,12.99
4785,4927,$4.00 ,,4.0
4786,4928,$24.00 ,,24.0
4787,4929,$3.99 ,,3.99
4788,4930,$10.99 ,,10.99
4789,4931,$12.00 ,,12.0
4790,4932,$22.50 ,,22.5
4791,4933,$6.00 ,,6.0
4792,4934,$8.00 ,,8.0
4793,4935,$25.00 ,,25.0
4794,4936,$14.00 ,,14.0
4795,4937,$8.00 ,,8.0
4796,4938,$4.00 ,,4.0
4797,4939,$22.00 ,,22.0
4798,4940,$125.00 ,,125.0
4799,4941,$8.99 ,,8.99
4800,4942,$37.00 ,,37.0
4801,4943,$16.00 ,,16.0
4802,4944,$23.00 ,,23.0
4803,4945,$9.99 ,,9.99
4804,4946,$16.00 ,,16.0
4805,4947,$6.00 ,,6.0
4806,4948,$6.00 ,,6.0
4807,4949,$10.49 ,,10.49
4808,4950,$10.00 ,,10.0
4809,4951,$2.49 ,,2.49
4810,4952,$16.00 ,,16.0
4811,4953,$6.00 ,,6.0
4812,4954,$7.00 ,,7.0
4813,4955,$10.50 ,,10.5
4814,4956,$27.50 ,,27.5
4815,4957,$4.00 ,,4.0
4816,4958,$9.00 ,,9.0
4817,4959,$85.00 ,,85.0
4818,4960,$48.50 ,,48.5
4819,4961,$16.00 ,,16.0
4820,4962,$12.50 ,,12.5
4821,4963,$20.00 ,,20.0
4822,4964,$16.00 ,,16.0
4823,4965,$8.99 ,,8.99
4824,4966,$19.00 ,,19.0
4825,4967,$6.00 ,,6.0
4826,4968,$10.00 ,,10.0
4827,4969,$12.00 ,,12.0
4828,4970,$18.00 ,,18.0
4829,4971,$16.00 ,,16.0
4830,4972,$18.00 ,,18.0
4831,4973,$23.00 ,,23.0
4832,4974,$5.00 ,,5.0
4833,4975,$2.00 ,,2.0
4834,4976,$20.00 ,,20.0
4835,4977,$12.00 ,,12.0
4836,4978,$7.00 ,,7.0
4837,4979,$6.00 ,,6.0
4838,4980,$16.00 ,,16.0
4839,4981,$14.00 ,,14.0
4840,4982,$12.00 ,,12.0
4841,4983,$46.00 ,,46.0
4842,4984,$23.00 ,,23.0
4843,4985,$15.00 ,,15.0
4844,4986,$6.00 ,,6.0
4845,4987,$14.00 ,,14.0
4846,4988,$16.00 ,,16.0
4847,4989,$12.00 ,,12.0
4848,4990,$11.00 ,,11.0
4849,4991,$7.00 ,,7.0
4850,4992,$12.00 ,,12.0
4851,4993,$16.00 ,,16.0
4852,4994,$10.00 ,,10.0
4853,4995,$12.00 ,,12.0
4854,4996,$12.00 ,,12.0
4855,4997,$19.00 ,,19.0
4856,4998,$12.00 ,,12.0
4857,4999,$10.00 ,,10.0
4858,5000,$14.00 ,,14.0
4859,5001,$40.99 ,,40.99
4860,5002,$26.99 ,,26.99
4861,5003,$12.00 ,,12.0
4862,5004,$19.99 ,,19.99
4863,5005,$27.99 ,,27.99
4864,5006,$8.00 ,,8.0
4865,5007,$10.99 ,,10.99
4866,5008,$10.99 ,,10.99
4867,5009,$25.00 ,,25.0
4868,5010,$9.99 ,,9.99
4869,5011,$47.00 ,,47.0
4870,5012,$15.00 ,,15.0
4871,5013,$9.99 ,,9.99
4872,5014,$15.00 ,,15.0
4873,5015,$18.00 ,,18.0
4874,5016,$9.99 ,,9.99
4875,5017,$34.00 ,,34.0
4876,5018,$19.50 ,,19.5
4877,5019,$7.99 ,,7.99
4878,5020,$16.00 ,,16.0
4879,5021,$2.50 ,,2.5
4880,5023,$5.00 ,,5.0
4881,5024,$5.99 ,,5.99
4882,5025,$18.50 ,,18.5
4883,5026,$10.00 ,,10.0
4884,5027,$8.99 ,,8.99
4885,5028,$0.87 ,,0.87
4886,5029,$10.00 ,,10.0
4887,5030,$9.00 ,,9.0
4888,5031,$14.00 ,,14.0
4889,5033,$9.99 ,,9.99
4890,5034,$8.99 ,,8.99
4891,5035,$10.00 ,,10.0
4892,5036,$12.00 ,,12.0
4893,5037,$4.00 ,,4.0
4894,5038,$7.99 ,,7.99
4895,5039,$16.00 ,,16.0
4896,5040,$10.00 ,,10.0
4897,5041,$4.99 ,,4.99
4898,5042,$18.00 ,,18.0
4899,5043,$26.00 ,9 Colors,26.0
4900,5044,$15.00 ,,15.0
4901,5045,$17.50 ,,17.5
4902,5046,$3.99 ,7 Scents,3.99
4903,5047,$18.00 ,3 Colors,18.0
4904,5048,$28.00 ,2 Colors,28.0
4905,5049,$9.99 ,,9.99
4906,5050,$39.00 ,,39.0
4907,5051,$8.00 ,6 Scents,8.0
4908,5052,$10.00 ,,10.0
4909,5053,$21.00 ,,21.0
4910,5054,$18.50 ,14 Colors,18.5
4911,5055,$16.00 ,,16.0
4912,5056,$19.00 ,,19.0
4913,5057,$7.00 ,,7.0
4914,5058,$3.59 ,15 Scents,3.59
4915,5059,$19.50 ,5 Colors,19.5
4916,5060,$9.99 ,,9.99
4917,5061,$4.00 ,3 Colors,4.0
4918,5062,$14.00 ,,14.0
4919,5063,$14.00 ,,14.0
4920,5064,$27.00 ,6 Colors,27.0
4921,5065,$5.99 ,4 Colors,5.99
4922,5066,$5.00 ,4 Colors,5.0
4923,5067,$18.00 ,,18.0
4924,5068,$7.99 ,6 Scents,7.99
4925,5069,$9.99 ,,9.99
4926,5070,$16.00 ,4 Colors,16.0
4927,5071,$2.99 ,,2.99
4928,5072,$5.49 ,3 Colors,5.49
4929,5073,$12.00 ,,12.0
4930,5074,$16.95 ,,16.95
4931,5075,$12.00 ,4 Scents,12.0
4932,5076,$16.00 ,,16.0
4933,5077,$4.99 ,5 Colors,4.99
4934,5078,$24.00 ,4 Colors,24.0
4935,5079,$3.99 ,6 Scents,3.99
4936,5080,$13.00 ,,13.0
4937,5081,$9.99 ,,9.99
4938,5082,$18.50 ,8 Colors,18.5
4939,5083,$9.00 ,4 Colors,9.0
4940,5084,$2.49 ,6 Colors,2.49
4941,5085,$8.00 ,,8.0
4942,5086,$13.50 ,,13.5
4943,5087,$16.00 ,,16.0
4944,5088,$20.00 ,,20.0
4945,5089,$8.00 ,,8.0
4946,5090,$25.00 ,,25.0
4947,5091,$12.00 ,,12.0
4948,5092,$20.00 ,,20.0
4949,5093,$26.00 ,,26.0
4950,5094,$15.00 ,,15.0
4951,5095,$20.00 ,,20.0
4952,5096,$19.00 ,,19.0
4953,5097,$11.00 ,5 Colors,11.0
4954,5098,$12.00 ,2 Colors,12.0
4955,5099,$19.00 ,8 Colors,19.0
4956,5101,$16.00 ,,16.0
4957,5102,$9.00 ,,9.0
4958,5103,$6.00 ,,6.0
4959,5104,$16.00 ,,16.0
4960,5105,$2.99 ,2 Scents,2.99
4961,5106,$9.95 ,5 Colors,9.95
4962,5108,$13.50 ,3 Colors,13.5
4963,5109,$10.00 ,,10.0
4964,5110,$3.50 ,3 Colors,3.5
4965,5111,$15.95 ,,15.95
4966,5112,$4.49 ,,4.49
4967,5113,$4.99 ,6 Colors,4.99
4968,5114,$20.00 ,6 Colors,20.0
4969,5115,$8.00 ,,8.0
4970,5116,$10.99 ,,10.99
4971,5117,$9.49 ,5 Colors,9.49
4972,5118,$13.50 ,,13.5
4973,5119,$16.00 ,,16.0
4974,5121,$3.99 ,,3.99
4975,5122,$16.00 ,,16.0
4976,5123,$16.95 ,,16.95
4977,5124,$9.00 ,4 Colors,9.0
4978,5125,$10.99 ,,10.99
4979,5126,$21.00 ,4 Colors,21.0
4980,5127,$8.00 ,3 Colors,8.0
4981,5128,$4.99 ,,4.99
4982,5129,$15.00 ,,15.0
4983,5130,$6.99 ,,6.99
4984,5131,$8.00 ,,8.0
4985,5132,$39.00 ,,39.0
4986,5133,$14.00 ,,14.0
4987,5134,$5.00 ,5 Scents,5.0
4988,5135,$8.00 ,,8.0
4989,5136,$13.50 ,,13.5
4990,5137,$3.99 ,,3.99
4991,5139,$9.00 ,,9.0
4992,5140,$15.95 ,,15.95
4993,5141,$14.00 ,5 Colors,14.0
4994,5142,$6.99 ,3 Colors,6.99
4995,5143,$32.00 ,,32.0
4996,5144,$24.00 ,,24.0
4997,5145,$8.00 ,,8.0
4998,5146,$4.00 ,4 Scents,4.0
4999,5147,$4.00 ,,4.0
5000,5148,$9.00 ,,9.0
5001,5149,$7.00 ,2 Colors,7.0
5002,5150,$26.50 ,,26.5
5003,5151,$34.00 ,,34.0
5004,5152,$10.00 ,,10.0
5005,5153,$6.99 ,,6.99
5006,5154,$14.00 ,,14.0
5007,5155,$28.00 ,,28.0
5008,5156,$38.00 ,,38.0
5009,5157,$4.49 ,,4.49
5010,5158,$10.00 ,,10.0
5011,5159,$20.00 ,,20.0
5012,5160,$16.95 ,,16.95
5013,5161,$4.39 ,,4.39
5014,5162,$7.99 ,6 Colors,7.99
5015,5163,$17.00 ,5 Colors,17.0
5016,5164,$9.99 ,5 Colors,9.99
5017,5165,$16.95 ,,16.95
5018,5166,$9.00 ,,9.0
5019,5167,$8.00 ,,8.0
5020,5168,$16.95 ,,16.95
5021,5169,$8.00 ,,8.0
5022,5170,$7.00 ,3 Colors,7.0
5023,5171,$7.00 ,,7.0
5024,5172,$16.00 ,,16.0
5025,5173,$4.39 ,,4.39
5026,5174,$3.99 ,,3.99
5027,5175,$16.00 ,2 Colors,16.0
5028,5176,$16.95 ,,16.95
5029,5177,$3.99 ,,3.99
5030,5178,$8.00 ,,8.0
5031,5179,$18.00 ,,18.0
5032,5180,$20.00 ,,20.0
5033,5181,$18.00 ,,18.0
5034,5182,$5.99 ,,5.99
5035,5183,$24.00 ,,24.0
5036,5184,$32.00 ,,32.0
5037,5185,$16.00 ,5 Colors,16.0
5038,5186,$9.99 ,,9.99
5039,5187,$4.99 ,,4.99
5040,5188,$12.00 ,,12.0
5041,5189,$5.99 ,,5.99
5042,5190,$12.00 ,,12.0
5043,5191,$12.00 ,,12.0
5044,5192,$24.95 ,,24.95
5045,5193,$4.49 ,4 Scents,4.49
5046,5194,$16.00 ,,16.0
5047,5195,$3.99 ,,3.99
5048,5196,$20.00 ,,20.0
5049,5197,$8.49 ,,8.49
5050,5198,$4.49 ,,4.49
5051,5199,$10.00 ,,10.0
5052,5200,$4.99 ,,4.99
5053,5201,$6.99 ,,6.99
5054,5202,$5.99 ,10 Colors,5.99
5055,5203,$24.00 ,,24.0
5056,5204,$4.99 ,,4.99
5057,5205,$18.00 ,,18.0
5058,5206,$3.99 ,,3.99
5059,5207,$13.99 ,3 Colors,13.99
5060,5208,$24.00 ,,24.0
5061,5209,$9.00 ,2 Scents,9.0
5062,5210,$28.00 ,,28.0
5063,5211,$23.00 ,,23.0
5064,5212,$5.49 ,,5.49
5065,5213,$3.99 ,2 Scents,3.99
5066,5214,$16.00 ,3 Colors,16.0
5067,5215,$7.00 ,4 Colors,7.0
5068,5216,$24.00 ,3 Colors,24.0
5069,5217,$5.00 ,,5.0
5070,5218,$24.00 ,,24.0
5071,5219,$8.00 ,2 Scents,8.0
5072,5220,$24.00 ,,24.0
5073,5221,$10.00 ,,10.0
5074,5222,$22.00 ,8 Colors,22.0
5075,5223,$28.00 ,,28.0
5076,5224,$16.00 ,,16.0
5077,5225,$6.00 ,,6.0
5078,5226,$16.00 ,,16.0
5079,5227,$24.00 ,2 Colors,24.0
5080,5228,$9.99 ,,9.99
5081,5229,$16.00 ,,16.0
5082,5230,$16.00 ,,16.0
5083,5231,$8.00 ,,8.0
5084,5232,$24.00 ,,24.0
5085,5233,$16.00 ,,16.0
5086,5234,$9.00 ,,9.0
5087,5235,$22.00 ,10 Colors,22.0
5088,5236,$16.00 ,,16.0
5089,5237,$16.00 ,,16.0
5090,5238,$22.00 ,3 Colors,22.0
5091,5239,$18.00 ,,18.0
5092,5240,$3.00 ,,3.0
5093,5241,$9.00 ,5 Colors,9.0
5094,5242,$10.00 ,,10.0
5095,5243,$10.00 ,,10.0
5096,5244,$10.00 ,,10.0
5097,5245,$15.95 ,,15.95
5098,5246,$4.99 ,,4.99
5099,5247,$6.49 ,,6.49
5100,5248,$7.00 ,3 Colors,7.0
5101,5249,$4.99 ,,4.99
5102,5250,$15.00 ,,15.0
5103,5251,$7.00 ,,7.0
5104,5252,$30.00 ,,30.0
5105,5253,$4.99 ,,4.99
5106,5254,$4.99 ,,4.99
5107,5256,$249.99 ,,249.99
5108,5257,$119.00 ,,119.0
5109,5258,$12.00 ,,12.0
5110,5259,$10.00 ,,10.0
5111,5260,$27.99 ,,27.99
5112,5261,$39.99 ,,39.99
5113,5262,$199.99 ,2 Colors,199.99
5114,5263,$6.99 ,,6.99
5115,5264,$69.99 ,,69.99
5116,5265,$79.99 ,,79.99
5117,5266,$49.99 ,,49.99
5118,5267,$205.00 ,,205.0
5119,5268,$59.00 ,,59.0
5120,5269,$16.00 ,,16.0
5121,5270,$199.99 ,,199.99
5122,5271,$49.99 ,,49.99
5123,5272,$36.00 ,,36.0
5124,5273,$129.99 ,2 Colors,129.99
5125,5274,$99.99 ,,99.99
5126,5275,$55.00 ,,55.0
5127,5276,$14.99 ,,14.99
5128,5277,$39.99 ,,39.99
5129,5278,$9.99 ,,9.99
5130,5279,$20.00 ,,20.0
5131,5280,$5.99 ,,5.99
5132,5281,$8.00 ,,8.0
5133,5282,$20.00 ,,20.0
5134,5283,$5.00 ,,5.0
5135,5284,$2.99 ,,2.99
5136,5285,$12.99 ,,12.99
5137,5286,$17.99 ,,17.99
5138,5287,$14.99 ,,14.99
5139,5288,$8.00 ,,8.0
5140,5289,$12.00 ,,12.0
5141,5290,$18.00 ,,18.0
5142,5291,$9.99 ,,9.99
5143,5292,$5.99 ,,5.99
5144,5293,$4.99 ,,4.99
5145,5294,$16.00 ,,16.0
5146,5296,$8.00 ,,8.0
5147,5297,$3.49 ,,3.49
5148,5298,$5.00 ,,5.0
5149,5299,$4.99 ,,4.99
5150,5300,$19.99 ,,19.99
5151,5301,$15.00 ,,15.0
5152,5302,$8.99 ,,8.99
5153,5303,$6.99 ,,6.99
5154,5304,$6.99 ,,6.99
5155,5305,$10.00 ,,10.0
5156,5306,$4.99 ,,4.99
5157,5307,$16.00 ,,16.0
5158,5308,$12.00 ,,12.0
5159,5309,$3.49 ,,3.49
5160,5310,$5.99 ,,5.99
5161,5311,$14.99 ,,14.99
5162,5312,$6.99 ,,6.99
5163,5313,$6.99 ,,6.99
5164,5314,$10.00 ,,10.0
5165,5315,$6.99 ,,6.99
5166,5316,$9.99 ,,9.99
5167,5317,$8.99 ,,8.99
5168,5318,$7.99 ,,7.99
5169,5319,$1.99 ,,1.99
5170,5321,$1.99 ,,1.99
5171,5323,$8.00 ,,8.0
5172,5324,$4.99 ,,4.99
5173,5325,$5.99 ,,5.99
5174,5326,$5.99 ,,5.99
5175,5327,$8.99 ,,8.99
5176,5328,$30.00 ,,30.0
5177,5329,$3.49 ,,3.49
5178,5330,$4.99 ,,4.99
5179,5331,$5.99 ,,5.99
5180,5332,$15.00 ,,15.0
5181,5333,$2.49 ,,2.49
5182,5334,$6.50 ,,6.5
5183,5335,$15.00 ,,15.0
5184,5336,$12.00 ,,12.0
5185,5337,$3.49 ,,3.49
5186,5338,$2.49 ,,2.49
5187,5339,$5.99 ,,5.99
5188,5340,$16.00 ,,16.0
5189,5341,$4.99 ,,4.99
5190,5342,$1.99 ,,1.99
5191,5343,$4.99 ,,4.99
5192,5344,$10.00 ,,10.0
5193,5345,$10.00 ,,10.0
5194,5346,$4.99 ,,4.99
5195,5347,$10.00 ,,10.0
5196,5348,$4.99 ,,4.99
5197,5349,$12.00 ,,12.0
5198,5350,$10.00 ,,10.0
5199,5351,$6.99 ,,6.99
5200,5352,$15.00 ,,15.0
5201,5353,$1.99 ,,1.99
5202,5354,$6.99 ,,6.99
5203,5355,$6.00 ,,6.0
5204,5356,$10.00 ,,10.0
5205,5357,$2.50 ,,2.5
5206,5358,$5.00 ,,5.0
5207,5359,$6.00 ,,6.0
5208,5360,$5.00 ,,5.0
5209,5361,$1.99 ,,1.99
5210,5362,$8.00 ,,8.0
5211,5363,$3.99 ,,3.99
5212,5364,$12.00 ,,12.0
5213,5365,$6.00 ,8 Colors,6.0
5214,5366,$32.00 ,9 Colors,32.0
5215,5367,$24.00 ,10 Colors,24.0
5216,5368,$22.00 ,,22.0
5217,5369,$10.99 ,8 Colors,10.99
5218,5370,$9.99 ,8 Colors,9.99
5219,5371,$16.00 ,15 Colors,16.0
5220,5372,$32.00 ,11 Colors,32.0
5221,5374,$20.00 ,7 Colors,20.0
5222,5375,$15.00 ,6 Colors,15.0
5223,5376,$7.00 ,12 Colors,7.0
5224,5377,$5.00 ,2 Colors,5.0
5225,5378,$18.00 ,2 Colors,18.0
5226,5379,$20.00 ,12 Colors,20.0
5227,5380,$20.00 ,,20.0
5228,5381,$25.00 ,3 Colors,25.0
5229,5382,$8.49 ,6 Colors,8.49
5230,5383,$26.00 ,2 Colors,26.0
5231,5384,$9.99 ,14 Colors,9.99
5232,5385,$15.00 ,8 Colors,15.0
5233,5386,$9.00 ,9 Colors,9.0
5234,5387,$9.00 ,12 Colors,9.0
5235,5388,$9.00 ,8 Colors,9.0
5236,5389,$8.99 ,6 Colors,8.99
5237,5390,$12.00 ,,12.0
5238,5391,$24.00 ,8 Colors,24.0
5239,5392,$3.49 ,5 Colors,3.49
5240,5393,$5.99 ,10 Colors,5.99
5241,5394,$10.99 ,3 Colors,10.99
5242,5395,$18.00 ,4 Colors,18.0
5243,5396,$19.00 ,3 Colors,19.0
5244,5397,$19.00 ,2 Colors,19.0
5245,5399,$24.00 ,8 Colors,24.0
5246,5400,$25.00 ,3 Colors,25.0
5247,5401,$18.00 ,6 Colors,18.0
5248,5402,$26.00 ,4 Colors,26.0
5249,5403,$16.00 ,3 Colors,16.0
5250,5404,$16.00 ,4 Colors,16.0
5251,5405,$9.49 ,6 Colors,9.49
5252,5406,$5.99 ,10 Colors,5.99
5253,5407,$8.49 ,3 Colors,8.49
5254,5408,$11.99 ,8 Colors,11.99
5255,5409,$3.99 ,2 Colors,3.99
5256,5411,$7.99 ,9 Colors,7.99
